ACCESSION_NUMBER	REPORTCALENDARORQUARTER	ISAMENDMENT	AMENDMENTNO	AMENDMENTTYPE	CONFDENIEDEXPIRED	DATEDENIEDEXPIRED	DATEREPORTED	REASONFORNONCONFIDENTIALITY	FILINGMANAGER_NAME	FILINGMANAGER_STREET1	FILINGMANAGER_STREET2	FILINGMANAGER_CITY	FILINGMANAGER_STATEORCOUNTRY	FILINGMANAGER_ZIPCODE	REPORTTYPE	FORM13FFILENUMBER	CRDNUMBER	SECFILENUMBER	PROVIDEINFOFORINSTRUCTION5	ADDITIONALINFORMATION
0002011212-25-000007	30-SEP-2025								Clayton Financial Group LLC	165 NORTH MERAMEC	SUITE 150	ST. LOUIS	MO	63105	13F HOLDINGS REPORT	028-23873	000226729	801-97344	N	
0001104659-25-099734	30-SEP-2025	N							SPIRIT OF AMERICA MANAGEMENT CORP/NY	477 Jericho Turnpike	P.o. Box 9006	Syosset	NY	11791-9006	13F HOLDINGS REPORT	028-13233			N	
0002044874-25-000011	30-SEP-2025								Valued Retirements, Inc.	710 N. POST OAK RD.	SUITE 420	HOUSTON	TX	77024	13F HOLDINGS REPORT	028-24501			N	
0001963728-25-000002	30-SEP-2025	N							Seed Wealth Management, Inc.	1220 SHERMAN AVENUE		EVANSTON	IL	60202	13F HOLDINGS REPORT	028-22778	000171920	801-123622	N	
0002012356-25-000003	30-SEP-2025	N							SECURED RETIREMENT ADVISORS, LLC	6121 EXCELSIOR BLVD		ST LOUIS PARK	MN	55416	13F HOLDINGS REPORT	028-23972	000144239	801-121760	N	
0001954136-25-000006	30-SEP-2025	N							Johnson & White Wealth Management, LLC	224 ST. CHARLES WAY	SUITE 200	YORK	PA	17402	13F HOLDINGS REPORT	028-22685			N	
0000825217-25-000003	30-SEP-2025	N							Whitener Capital Management, Inc.	3993 Sunset Avenue		Rocky Mount	NC	27804	13F HOLDINGS REPORT	028-18725	000106865	801-31219	N	
0001891240-25-000005	30-SEP-2025								Independent Wealth Network Inc.	2350 NW 128TH ST.		URBANDALE	IA	50323	13F HOLDINGS REPORT	028-21395	000286262	801-110559	N	
0001773830-25-000002	30-SEP-2025	N							PATRIOT INVESTMENT MANAGEMENT GROUP, INC.	9721 COGDILL ROAD, SUITE 101		KNOXVILLE	TN	37932	13F HOLDINGS REPORT	028-19483	000112155	801-55500	N	
0002038506-25-000002	30-SEP-2025	N							PARAGON CAPITAL MANAGEMENT INC	3651 North 100 East	Suite 275	Provo	UT	84604	13F HOLDINGS REPORT	028-24370	000105962	801-45326	N	
0002040224-25-000007	30-SEP-2025								FMB WEALTH MANAGEMENT	100 N WESTLAKE BLVD	STE 201	WESTLAKE VILLAGE	CA	91362-3764	13F HOLDINGS REPORT	028-24389	000122309	801-61556	N	
0001172661-25-004295	30-SEP-2025	N							Inspire Investing, LLC	3597 E. Monarch Sky Ln.	Suite 330	Meridian	ID	83646	13F HOLDINGS REPORT	028-18624	000171988	801-108947	N	
0002051705-25-000003	30-SEP-2025	N							Weinberger Asset Management, Inc	10866 WILSHIRE BLVD.	SUITE 830	LOS ANGELES	CA	90024	13F HOLDINGS REPORT	028-24739	000106176	801-113165	N	
0001803536-25-000005	30-SEP-2025								Cadent Capital Advisors, LLC	4525 EAST 91ST STREET		TULSA	OK	74137	13F HOLDINGS REPORT	028-20745	000169704	801-78860	N	
0001420506-25-002854	30-SEP-2025	N							Gemmer Asset Management LLC	1655 NORTH MAIN STREET	SUITE 360	WALNUT CREEK	CA	94596	13F HOLDINGS REPORT	028-16189	000109034	801-56517	N	
0001845210-25-000002	30-SEP-2025	N							RFG Holdings, Inc.	130 Old Town Blvd., S, Ste. 200		Argyle	TX	76226	13F HOLDINGS REPORT	028-20634	000173862	801-112697	N	
0001608057-25-000010	30-SEP-2025								Curbstone Financial Management Corp	741 CHESTNUT STREET		MANCHESTER	NH	03104	13F HOLDINGS REPORT	028-16150	000013348	801-67354	N	
0001653926-25-000007	30-SEP-2025								First PREMIER Bank	WEALTH MANAGEMENT	500 S MINNESOTA AVE	SIOUX FALLS	SD	57104	13F HOLDINGS REPORT	028-17067			N	
0001025835-25-000193	30-SEP-2025	N							Enterprise Financial Services Corp	150 North Meramec		Clayton	MO	63105	13F HOLDINGS REPORT	028-13645			N	
0001964722-25-000003	30-SEP-2025	N							MILESTONE ASSET MANAGEMENT, LLC	8160 PERRY HWY		PITTSBURGH	PA	15237	13F COMBINATION REPORT	028-22816	000310441	801-120519	N	
0001580642-25-006589	30-SEP-2025	N							ZWJ INVESTMENT COUNSEL INC	75 14th Street Ne	Suite 2900	Atlanta	GA	30309-7604	13F HOLDINGS REPORT	028-02376			N	
0001998182-25-000003	30-SEP-2025	N							IAMS WEALTH MANAGEMENT, LLC	18881 WEST DODGE ROAD	SUITE 180E	OMAHA	NE	68022	13F HOLDINGS REPORT	028-23408	000286085	801-108875	N	
0001748278-25-000004	30-SEP-2025	N							JGP Wealth Management, LLC	2838 NW CROSSING DRIVE	SUITE 213	BEND	OR	97703	13F HOLDINGS REPORT	028-18869			N	
0001847820-25-000008	30-SEP-2025								Robbins Farley	6 BEDFORD FARMS DRIVE	SUITE 112	BEDFORD	NH	03110	13F HOLDINGS REPORT	028-21088	000286581	801-118427	N	
0001831263-25-000006	30-SEP-2025								JEPPSON WEALTH MANAGEMENT, LLC	1230 ROSECRANS AVENUE	SUITE 300	MANHATTAN BEACH	CA	90266	13F HOLDINGS REPORT	028-20414			N	
0001990699-25-000007	30-SEP-2025								NORDEN GROUP LLC	5255 N EDGEWOOD DRIVE	SUITE 225	PROVO	UT	86404	13F HOLDINGS REPORT	028-23424	000323983	801-127137	N	
0002041427-25-000006	30-SEP-2025								Dale Q Rice Investment Management Ltd	10000 NE 7TH AVE #215		VANCOUVER	WA	98685	13F HOLDINGS REPORT	028-24544			N	
0001062993-25-016087	30-SEP-2025	N							Brookstone Capital Management	1745 SOUTH NAPERVILLE ROAD	SUITE 200	WHEATON	IL	60189	13F HOLDINGS REPORT	028-15771	000141413	801-68010	N	
0002063074-25-000007	30-SEP-2025								Mascagni Wealth Management, Inc.	205 EAST MAIN STREET		CLINTON	MS	39056	13F HOLDINGS REPORT	028-25470	000115046	801-110839	N	
0001792851-25-000005	30-SEP-2025								Fiduciary Planning LLC	33 SOUTH INDIANA AVENUE		ENGLEWOOD	FL	34223	13F HOLDINGS REPORT	028-20098			N	
0001062993-25-016083	30-SEP-2025	N							World Investment Advisors	24 E. COTA STREET, SUITE 200		SANTA BARBARA	CA	93101	13F HOLDINGS REPORT	028-19391	000208512	801-96193	N	
0001044929-25-000008	30-SEP-2025								ATWOOD & PALMER INC	4520 MADISON AVE	SUITE 200	KANSAS CITY	MO	64111	13F HOLDINGS REPORT	028-06528			N	
0002008171-25-000008	30-SEP-2025								TRITONPOINT WEALTH, LLC	5404 WISCONSIN AVENUE	SUITE 330	CHEVY CHASE	MD	20815	13F HOLDINGS REPORT	028-23527			N	
0001213900-25-099029	30-SEP-2025	N							Allen Mooney & Barnes Investment Advisors LLC	135 SOUTH MADISON STREET		Thomasville	GA	31792	13F HOLDINGS REPORT	028-23465	000113106	801-60350	N	
0001398344-25-019173	30-SEP-2025	N							Martin Capital Advisors, LLP	1100 NE LOOP 410, #300		SAN ANTONIO	TX	78209	13F HOLDINGS REPORT	028-21657	000108529	801-121876	N	
0001277557-25-000005	30-SEP-2025								PRIVATE TRUST CO NA	1422 EUCLID AVENUE STE 1130		CLEVELAND	OH	44115-2001	13F HOLDINGS REPORT	028-10639			N	
0001214659-25-014968	30-SEP-2025	N							Southland Equity Partners LLC	1443 WESTHAMPTON VIEW LANE		WILDWOOD	MO	63005	13F HOLDINGS REPORT	028-23481			N	
0001079397-25-000002	30-JUN-2025								CHESAPEAKE ASSET MANAGEMENT LLC	630 FIFTH AVENUE	SUITE 2310	NEW YORK	NY	10111	13F HOLDINGS REPORT	028-04687			N	
0001697493-25-000009	30-SEP-2025								Symmetry Partners, LLC	151 NATIONAL DRIVE		GLASTONBURY	CT	06033	13F HOLDINGS REPORT	028-17760			N	
0001376474-25-000841	30-SEP-2025								Alliance Wealth Advisors, LLC	538 BIDEN STREET, SUITE 700		SCRANTON	PA	18503	13F HOLDINGS REPORT	028-21100	000288394	801-110512	N	
0001598611-25-000007	30-SEP-2025								Friedenthal Financial	5000 SAGEMORE DRIVE	SUITE 102	MARLTON	NJ	08053	13F HOLDINGS REPORT	028-15722			N	
0001062993-25-016074	30-SEP-2025	N							FOUNDERS FINANCIAL SECURITIES LLC	1026 CROMWELL BRIDGE ROAD	SUITE 100	TOWSON	MD	21286	13F COMBINATION REPORT	028-15741	000137945	801-66892	N	
0001172661-25-004289	30-SEP-2025	N							Merrion Investment Management Co, LLC	184 North Ave. East		Cranford	NJ	07016	13F HOLDINGS REPORT	028-20627	000030145	8-44770	N	
0000929638-25-003890	30-SEP-2025	N							Global X Japan Co., Ltd.	SANNO PARK TOWER 21F	2-11-1, NAGATACHO	CHIYODA-KU, TOKYO	M0	100-6121	13F HOLDINGS REPORT	028-24208			N	
0001172661-25-004288	30-SEP-2025	N							MANCHESTER FINANCIAL INC	2815 Townsgate Road Suite 100		Westlake Village	CA	91361	13F HOLDINGS REPORT	028-19341	000106071	801-37370	N	
0001108969-25-000003	30-SEP-2025	N							CHATHAM CAPITAL GROUP, INC.	6602 ABERCORN ST, SUITE 100		SAVANNAH	GA	31405	13F HOLDINGS REPORT	028-05657			N	
0000946431-25-000012	30-SEP-2025								Swedbank AB	LANDSVAGEN 40		STOCKHOLM	V7	105 34	13F HOLDINGS REPORT	028-24145			N	
0001898297-25-000003	30-SEP-2025	N							BayBridge Capital Group, LLC	2205 FOURTH STREET		LIVERMORE	CA	94550	13F HOLDINGS REPORT	028-23675	000284867	801-112598	N	
0001802961-25-000004	30-SEP-2025	N							Optas, LLC	210 BARTON SPRINGS RD	SUITE 415	AUSTIN	TX	78704	13F HOLDINGS REPORT	028-20126	000299965	801-115209	N	
0001721780-25-000002	30-SEP-2025	N							Successful Portfolios LLC	611 DRUID ROAD EAST	SUITE 407	CLEARWATER	FL	33756	13F HOLDINGS REPORT	028-18301	000152429	801-80702	N	
0001721527-25-000004	30-SEP-2025	N							Cypress Wealth Services, LLC	74150 COUNTRY CLUB DRIVE		PALM DESERT	CA	92260	13F HOLDINGS REPORT	028-18257			N	
0001889322-25-000002	30-SEP-2025	N							Strong Tower Advisory Services	333 SOUTH 7TH STREET	SUITE 2100	MINNEAPOLIS	MN	55402	13F HOLDINGS REPORT	028-21387	000315106	801-121575	N	
0001588340-25-000002	30-SEP-2025	N							Vontobel Holding Ltd.	GOTTHARDSTRASSE 43		ZURICH	V8	CH-8022	13F HOLDINGS REPORT	028-20714			N	
0000887777-25-000032	30-SEP-2025	N							DAVENPORT & Co LLC	P O BOX 85678		RICHMOND	VA	23285-5678	13F HOLDINGS REPORT	028-03200	000001588	801-13057	N	
0001754960-25-000672	30-SEP-2025								Plancorp, LLC	540 MARYVILLE CENTRE DRIVE	SUITE 105	SAINT LOUIS	MO	63141	13F HOLDINGS REPORT	028-15783			N	
0001398344-25-019169	30-SEP-2025	N							IFM Investors Pty Ltd	LEVEL 33	50 LONSDALE STREET	MELBOURNE	C3	VIC 3000	13F HOLDINGS REPORT	028-17969	000162754	801-78649	N	
0001754960-25-000670	30-SEP-2025								Meriwether Wealth & Planning, LLC	1000 BROADWAY ST		MINDEN	LA	71055	13F HOLDINGS REPORT	028-24815			N	
0001754960-25-000668	30-SEP-2025								Net Worth Advisory Group	75 WEST TOWNE RIDGE PARKWAY, SUITE 460		SANDY	UT	84070	13F HOLDINGS REPORT	028-24392			N	
0001754960-25-000662	30-SEP-2025								TABR Capital Management, LLC	500 N STATE COLLEGE BLVD. SUITE 1320		ORANGE	CA	92868	13F HOLDINGS REPORT	028-24574			N	
0002065807-25-000017	30-SEP-2025								MB, LEVIS & ASSOCIATES, LLC	4647 SAUCON CREEK ROAD	SUITE 101	CENTER VALLEY	PA	18034	13F HOLDINGS REPORT	028-25542	000164197	801-76841	N	
0001754960-25-000665	30-SEP-2025								Enclave Advisors LLC	3600 N. CAPITAL OF TEXAS HWY	BLDGB, SUITE 180	AUSTIN	TX	78746	13F HOLDINGS REPORT	028-24452			N	
0002085853-25-000088	30-SEP-2025	N							Tactive Advisors, LLC	7400 Baymeadows Way, Suite 300		Jacksonville	FL	32256	13F HOLDINGS REPORT	028-23586	000309311	801-119680	N	
0002085853-25-000087	30-SEP-2025	N							GLOBALT Investments LLC / GA	3200 Windy Hill Road, Se	Suite 1550e	Atlanta	GA	30339	13F HOLDINGS REPORT	028-23982	000328039	801-129022	N	
0002085853-25-000086	30-SEP-2025	N							Apeiron RIA LLC	10000 N. Central Expressway	Ste. 700	Dallas	TX	75231	13F HOLDINGS REPORT	028-22231	000289273	801-110974	N	
0002085853-25-000085	30-SEP-2025	N							Key Client Fiduciary Advisors, LLC	363 Route 46 West, Suite 300		Fairfield	NJ	07004	13F HOLDINGS REPORT	028-22346	000298240	801-114010	N	
0002085853-25-000079	30-SEP-2025	N							Wealth Alliance Advisory Group, LLC	10585 E 21st St N		Wichita	KS	67206	13F HOLDINGS REPORT	028-18712	000290329	801-112023	N	
0002085853-25-000078	30-SEP-2025	N							Revolve Wealth Partners, LLC	411 Hackensack Avenue	Suite 1005	Hackensack	NJ	047601	13F HOLDINGS REPORT	028-21599	000286643	801-110397	N	
0002042654-25-000008	30-SEP-2025								HIGHLINE WEALTH PARTNERS LLC	15260 VENTURA BLVD.	SUITE 855	SHERMAN OAKS	CA	91403	13F HOLDINGS REPORT	028-24405	000284712	801-108350	N	
0001729428-25-000010	30-SEP-2025								Monument Capital Management	1940 DUKE STREET	SUITE 6100	ALEXANDRIA	VA	22314	13F HOLDINGS REPORT	028-18260	000159882	801-76802	N	
0001443095-25-000008	30-SEP-2025								Welch Group, LLC	3940 MONTCLAIR ROAD, FIFTH FLOOR		BIRMINGHAM	AL	35213	13F HOLDINGS REPORT	028-13195	000111273	801-56254	N	
0001731497-25-000007	30-SEP-2025								Ellenbecker Investment Group	N21 W23350 RIDGEVIEW PKWY		WAUKESHA	WI	53188	13F HOLDINGS REPORT	028-18557			N	
0001172661-25-004287	30-SEP-2025	N							True North Advisors, LLC	3131 Turtle Creek Boulevard	Suite 1300	Dallas	TX	75219	13F HOLDINGS REPORT	028-21867	000116048	801-66250	N	
0001193125-25-239056	30-SEP-2025	N							OLD NATIONAL BANCORP /IN/	1 MAIN ST		EVANSVILLE	IN	47708	13F HOLDINGS REPORT	028-02327			N	
0001894484-25-000009	30-SEP-2025								FOURPATH CAPITAL MANAGEMENT, LLC	4727 GAILLARDIA PARKWAY	SUITE 120	OKLAHOMA CITY	OK	73142	13F HOLDINGS REPORT	028-21487	000313573	801-120960	N	
0001058022-25-000009	30-SEP-2025								SHIKIAR ASSET MANAGEMENT INC	1350 AVENUE OF THE AMERICAS	16TH FLOOR	NEW YORK	NY	10019	13F HOLDINGS REPORT	028-07060	000107533		N	
0001994563-25-000007	30-SEP-2025								DiNuzzo Private Wealth, Inc.	1501 3RD STREET		BEAVER	PA	15009	13F HOLDINGS REPORT	028-23599	000112778	801-57384	N	
0001858789-25-000008	30-SEP-2025								YOUSIF CAPITAL MANAGEMENT, LLC	39533 WOODWARD AVE	SUITE 100	BLOOMFIELD HILLS	MI	48304	13F HOLDINGS REPORT	028-21535	000312511	801-120350	N	
0001134008-25-000008	30-SEP-2025								TRUST CO OF VERMONT	P O BOX 1280		BRATTLEBORO	VT	05302-1280	13F HOLDINGS REPORT	028-10003			N	
0001992825-25-000010	30-SEP-2025								Farther Finance Advisors, LLC	345 CALIFORNIA STREET	SUITE 600	SAN FRANCISCO	CA	94104	13F HOLDINGS REPORT	028-23383	000302050	801-116721	N	
0001801263-25-000008	30-SEP-2025								Parcion Private Wealth LLC	11980 NE 24TH STREET	SUITE 210	BELLEVUE	WA	98005	13F COMBINATION REPORT	028-19956	000305115	801-117477	N	
0000905729-25-000169	30-SEP-2025	N							Cranbrook Wealth Management, LLC	36330 Woodward Ave.	Suite 200	Bloomfield Hills	MI	48304	13F HOLDINGS REPORT	028-15826	000132058	801-66180	N	
0001172661-25-004284	30-SEP-2025	N							PATTON FUND MANAGEMENT, INC.	228 Park Avenue S	Suite 31616	New York	NY	10003	13F HOLDINGS REPORT	028-19566	000120533	801-88211	N	
0001767601-25-000007	30-SEP-2025								MARKET STREET WEALTH MANAGEMENT ADVISORS LLC	3105 E 98TH STREET	SUITE 170	INDIANAPOLIS	IN	46280	13F HOLDINGS REPORT	028-19106	000122212	801-62577	N	
0001990690-25-000007	30-SEP-2025								Meritas Wealth Management, LLC	3950 CIVIC CENTER DRIVE	SUITE 210	SAN RAFAEL	CA	94903	13F HOLDINGS REPORT	028-23380	000148565	801-69687	N	
0002008666-25-000007	30-SEP-2025								PRECEDENT WEALTH PARTNERS, LLC	1800 WEST LOOP SOUTH	SUITE 1400	HOUSTON	TX	77027	13F HOLDINGS REPORT	028-23516			N	
0001976256-25-000008	30-SEP-2025	Y	1	RESTATEMENT					ELEVATION WEALTH PARTNERS, LLC	200 PRINGLE AVENUE	SUITE 400	WALNUT CREEK	CA	94596	13F HOLDINGS REPORT	028-23203			N	
0002056313-25-000007	30-SEP-2025								Bernard Wealth Management Corp.	360 N MAIN STREET	SUITE 430	ROYAL OAK	MI	48067	13F HOLDINGS REPORT	028-25020	000159533	801-119146	N	
0001172661-25-004282	30-SEP-2025	N							MATRIX ASSET ADVISORS INC/NY	10 Bank Street	Suite 590	White Plains	NY	10606	13F COMBINATION REPORT	028-05690	000107408	801-36872	N	
0001038661-25-000002	30-SEP-2025								ABNER HERRMAN & BROCK LLC	HARBORSIDE 5	185 HUDSON STREET, SUITE 1640	JERSEY CITY	NJ	07311	13F HOLDINGS REPORT	028-06312	000008517	8-25549	N	
0001172661-25-004281	30-SEP-2025	N							Berger Financial Group, Inc	1695 State Highway 169		Plymouth	MN	55441	13F HOLDINGS REPORT	028-20514	000308174	801-118923	N	
0001379995-25-000009	30-SEP-2025								HBK Sorce Advisory LLC	2725 COLONIAL AVE		ERIE	PA	16506	13F HOLDINGS REPORT	028-12153	000112139	801-60424	N	
0001800911-25-000005	30-SEP-2025								S.A. Mason LLC	170 COLLEGE AVE	SUITE 260	HOLLAND	MI	49423	13F HOLDINGS REPORT	028-19705			N	
0001990190-25-000008	30-SEP-2025								LongView Wealth Management	5605 GLENRIDGE DRIVE	SUITE 300	ATLANTA	GA	30342	13F HOLDINGS REPORT	028-23492			N	
0002006637-25-000006	30-SEP-2025								JAMISON PRIVATE WEALTH MANAGEMENT, INC.	12630 CRABAPPLE ROAD	SUITE 300	MILTON	GA	30004	13F HOLDINGS REPORT	028-23486			N	
0001172661-25-004280	30-SEP-2025	N							Sloy Dahl & Holst, LLC	1220 Main Street	Suite 400	Vancouver	WA	98660	13F HOLDINGS REPORT	028-19663	000110102	801-31712	N	
0001213900-25-098472	30-SEP-2025	N							EXCHANGE TRADED CONCEPTS, LLC	10900 Hefner Pointe Drive	Suite 400	Oklahoma City	OK	73120	13F COMBINATION REPORT	028-19670	000151197	801-70485	N	
0001586882-25-000005	30-SEP-2025								J2 Capital Management Inc	1301 W. LONG LAKE RD	STE 260	TROY	MI	48098	13F HOLDINGS REPORT	028-21473			N	
0001457005-25-000012	30-SEP-2025								PRIVATE CLIENT SERVICES, LLC	2225 LEXINGTON RD.		LOUISVILLE	KY	40206	13F HOLDINGS REPORT	028-23555	000120222		N	
0001725547-25-004113	30-SEP-2025	N							Kaufman Rossin Wealth, LLC	3310 Mary Street	Suite 501	Miami	FL	33133	13F HOLDINGS REPORT	028-24592	000301921	801-122845	N	
0001730386-25-000004	30-SEP-2025								RETIREMENT INCOME SOLUTIONS, INC	2301 PLATT ROAD	SUITE 300	ANN ARBOR	MI	48104	13F HOLDINGS REPORT	028-18271	000110145	801-71319	N	
0001695344-25-000007	30-SEP-2025								NORTHWEST WEALTH MANAGEMENT, LLC	1607 W 18TH ST		SPENCER	IA	51301	13F HOLDINGS REPORT	028-17661	000152816	801-72545	N	
0001172661-25-004273	30-SEP-2025	N							BUILDER INVESTMENT GROUP INC /ADV	4401 NORTHSIDE PKWY NW	SUITE 520	ATLANTA	GA	30327	13F HOLDINGS REPORT	028-23146	000107671	801-19907	N	
0001172661-25-004272	30-SEP-2025	N							TTP Investments, Inc.	1978 The Alameda		San Jose	CA	95126	13F HOLDINGS REPORT	028-18326	000284082	801-107967	N	
0001697360-25-000006	30-SEP-2025								Perennial Advisors, LLC	1350 AVENUE OF THE AMERICAS	SUITE 1920	NEW YORK	NY	10019	13F HOLDINGS REPORT	028-17700			N	
0002051491-25-000017	30-SEP-2025								Westmount Partners, LLC	2049 CENTURY PARK EAST	SUITE 2500	LOS ANGELES	CA	90067	13F HOLDINGS REPORT	028-24542	000158857	801-72739	N	
0001193125-25-238383	30-SEP-2025	N							BALDWIN WEALTH PARTNERS LLC/MA	204 Spring Street		Marion	MA	02738	13F COMBINATION REPORT	028-05814	000105343	801-15418	N	
0001907327-25-000006	30-SEP-2025								CHERRYDALE WEALTH MANAGEMENT, LLC	221 RIVER STREET, 9TH FLOOR		HOBOKEN	NJ	07030	13F HOLDINGS REPORT	028-21553			N	
0001989744-25-000005	30-SEP-2025								PFW Advisors LLC	3350 RIVERWOOD PARKWAY	SUITE 650	ATLANTA	GA	30339	13F HOLDINGS REPORT	028-23359			N	
0001749283-25-000008	30-SEP-2025								Spartan Planning & Wealth Management	1931 NEW GARDEN RD	STE 220	GREENSBORO	NC	27410	13F HOLDINGS REPORT	028-22530	000166599		N	
0001085146-25-005936	30-SEP-2025	N							Legacy Wealth Asset Management, LLC	683 BIELENBERG DRIVE	SUITE 101	WOODBURY	MN	55125	13F HOLDINGS REPORT	028-21126			N	
0001085146-25-005935	30-SEP-2025	N							Cohen Investment Advisors LLC	264 SOUTH RIVER ROAD	SUITE 414	BEDFORD	NH	03110	13F HOLDINGS REPORT	028-20670			N	
0001085146-25-005933	30-SEP-2025	N							BRIGHTON JONES LLC	2030 1ST AVENUE	3RD FLOOR	SEATTLE	WA	98121	13F HOLDINGS REPORT	028-14506	000108601	801-57087	N	
0001085146-25-005931	30-SEP-2025	N							Foster Group, Inc.	6601 WESTOWN PARKWAY, SUITE 100		WEST DES MOINES	IA	50266	13F HOLDINGS REPORT	028-20451	000107148	801-38507	N	
0001085146-25-005929	30-SEP-2025	N							Edge Wealth Management LLC	805 3RD AVE 12TH FLOOR		NEW YORK	NY	10022	13F HOLDINGS REPORT	028-15102	000142380	801-67345	N	
0001085146-25-005927	30-SEP-2025	N							Evanson Asset Management, LLC	3483 GREENFIELD PLACE		CARMEL	CA	93923	13F HOLDINGS REPORT	028-16439	000135188	801-64387	N	
0001085146-25-005925	30-SEP-2025	N							ARTHUR M. COHEN & ASSOCIATES, LLC	1033 SKOKIE BOULEVARD	SUITE 200	NORTHBROOK	IL	60062	13F HOLDINGS REPORT	028-17597	000105894	801-35752	N	
0001085146-25-005924	30-SEP-2025	N							DLK Investment Management, LLC	238 N CEDROS AVE	SUITE 200	SOLANA BEACH	CA	92075	13F HOLDINGS REPORT	028-24052	000149096	801-69825	N	
0001214659-25-014902	30-SEP-2025	N							JBR Co Financial Management Inc	130 D ST. NW		ARDMORE	OK	73401	13F HOLDINGS REPORT	028-24064			N	
0001104659-25-098878	30-SEP-2025	N							CAPITAL INSIGHT PARTNERS, LLC	7328 E. Deer Valley Rd.	Ste 105	Scottsdale	AZ	85255	13F HOLDINGS REPORT	028-17100			N	
0001664214-25-000013	30-SEP-2025								Clarius Group, LLC	999 THIRD AVENUE, SUITE 3050		SEATTLE	WA	98104	13F HOLDINGS REPORT	028-17249	000173347	801-80681	N	
0002085853-25-000071	30-SEP-2025	N							WestHill Financial Advisors, Inc.	999 Fifth Ave	Suite 300	San Rafael	CA	94901	13F HOLDINGS REPORT	028-21038	000152506	801-71005	N	
0002085853-25-000069	30-SEP-2025	N							TCI Wealth Advisors, Inc.	4011 E Sunrise Dr		Tucson	AZ	85718	13F HOLDINGS REPORT	028-15613	000107373	801-37083	N	
0001601539-25-000010	30-SEP-2025								CHICAGO TRUST Co NA	50 COMMERCE DR		GRAYSLAKE	IL	60030	13F HOLDINGS REPORT	028-16853			N	
0001172661-25-004269	30-SEP-2025	N							Diversified Enterprises, LLC	3705 Concord Pike		Wilmington	DE	19803	13F HOLDINGS REPORT	028-24479	000331709	801-130728	N	
0001907157-25-000038	30-SEP-2025								Financial Connections Group, Inc.	21 TAMAL VISTA BLVD.	#105	CORTE MADERA	CA	94925	13F HOLDINGS REPORT	028-21874			N	
0002054795-25-000002	30-SEP-2025								Warburton Capital Management, LLC	6120 S YALE AVE	SUITE 1010	TULSA	OK	74136	13F HOLDINGS REPORT	028-24829			N	
0001104659-25-098692	30-SEP-2025	N							Sound Income Strategies, LLC	500 West Cypress Creek Road	Suite 290	Ft Lauderdale	FL	33309	13F HOLDINGS REPORT	028-18555	000173272	801-80425	N	
0002085853-25-000066	30-SEP-2025	N							Cornerstone Management, Inc.	3237 SATELLITE BOULEVARD	SUITE 400	DULUTH	GA	30096	13F HOLDINGS REPORT	028-23212			N	
0001561790-25-000009	30-SEP-2025								Thomasville National Bank	PO BOX 1177		THOMASVILLE	GA	31799	13F HOLDINGS REPORT	028-15081			N	
0001725547-25-004112	30-SEP-2025								HMV Wealth Advisors, LLC	333 TEXAS STREET	SUITE 1525	SHREVEPORT	LA	71101	13F HOLDINGS REPORT	028-24849	000297747	801-127046	N	
0001085146-25-005909	30-SEP-2025	N							RoundAngle Advisors LLC	1 HARDING ROAD	SUITE 206	RED BANK	NJ	07701-5900	13F HOLDINGS REPORT	028-24562	000282178	801-107449	N	
0001085146-25-005901	30-SEP-2025	N							Foster Victor Wealth Advisors, LLC	10 TOY STREET, SUITE 200		GREENVILLE	SC	29601	13F HOLDINGS REPORT	028-19436	000283656	801-107775	N	
0001821549-25-000004	30-SEP-2025								BNC WEALTH MANAGEMENT, LLC	8625 SW CASCADE AVENUE	SUITE 410	BEAVERTON	OR	97008	13F HOLDINGS REPORT	028-20405			N	
0001816444-25-000006	30-SEP-2025								Sara-Bay Financial	2201 CANTU CT	SUITE 102	SARASOTA	FL	34232	13F HOLDINGS REPORT	028-20304	000133443		N	
0001172661-25-004250	30-SEP-2025	N							Red Door Wealth Management, LLC	756 Ridge Lake Boulevard		Memphis	TN	38120	13F HOLDINGS REPORT	028-19702	000153235	801-79374	N	
0001635633-25-000009	30-SEP-2025								TRUST POINT INC.	230 FRONT STREET NORTH		LA CROSSE	WI	54601	13F HOLDINGS REPORT	028-23522			N	
